"","y","x","expert","NDAI","SD","CORR","DF","CF","BF","AF","AN"
"4816",78,252,1,2.09787031111111,2.68853695555556,0.155393041111111,289.493031111111,250.626554444444,235.231416666667,219.852064444444,211.815465555556
"4817",81,252,1,1.50928106,5.21585844444444,0.139719205555556,298.250764444444,277.393182222222,260.553086666667,237.714588888889,224.034661111111
"4818",84,252,1,1.62409042222222,4.75686723333333,0.16784069,305.42333,287.618075555556,266.995967777778,237.798076666667,218.893046666667
"4819",87,252,1,1.62293138888889,4.12785401111111,0.181779978888889,305.20391,280.933037777778,260.612762222222,230.587241111111,210.622046666667
"4820",90,252,1,1.56847696666667,10.2942077888889,0.147637346666667,288.215312222222,272.846137777778,255.265375555556,229.871452222222,211.732783333333
"4821",93,252,1,1.95680274444444,4.70778773333333,0.175751783333333,290.884467777778,273.863752222222,251.145132222222,224.906177777778,202.933306666667
"4822",150,252,-1,-0.0220304556,2.01137007777778,0.168106081111111,295.854022222222,281.828905555556,262.814437777778,232.787844444444,210.779115555556
"4823",153,252,-1,-0.278000997777778,1.70405305555556,0.167835906666667,297.579403333333,276.340504444444,258.527753333333,232.023624444444,211.546545555556
"4824",156,252,-1,-0.427892687611111,1.14455021777778,0.159230022222222,292.4624,275.554617777778,260.169911111111,233.374387777778,212.170014444444
"4825",159,252,-1,-0.350319252222222,0.670197037777778,0.160661125555556,293.076772222222,277.026057777778,261.837495555556,234.433213333333,211.931336666667
"4826",162,252,-1,-0.585625563333333,1.06909278555556,0.163368835555556,294.72214,280.022718888889,262.965361111111,234.198544444444,211.509353333333
"4827",165,252,-1,-0.664868917777778,1.12768325555556,0.167730182222222,296.549731111111,282.751533333333,267.128954444444,236.070025555556,211.278962222222
"4828",168,252,-1,-0.458454739444444,1.53688259777778,0.175510755555556,300.859168888889,287.048925555556,268.865566666667,236.137986666667,210.940204444444
"4829",171,252,-1,-0.641763945555556,0.74172243,0.178168938888889,302.927588888889,286.219142222222,266.736676666667,234.970255555556,211.163366666667
"4830",174,252,-1,-0.736435344444444,1.28253847555556,0.171056906666667,299.801406666667,283.399356666667,265.962286666667,235.768721111111,212.380604444444
"4831",177,252,-1,-0.665217214444444,0.586830404444444,0.16949516,298.152828888889,282.811203333333,265.130374444444,235.41578,211.733588888889
"4832",180,252,-1,-0.799531828888889,0.598473777777778,0.168066892222222,297.590634444444,282.109336666667,265.176931111111,235.18352,212.083855555556
"4833",183,252,-1,-0.731803444444444,0.825202793333333,0.165543208888889,298.081383333333,283.669077777778,266.05032,236.321282222222,213.352735555556
"4834",186,252,-1,-0.836508618888889,0.606265953333333,0.167673585555556,300.036345555556,284.171325555556,266.134077777778,236.472466666667,213.73324
"4835",189,252,-1,-0.616215132222222,0.556975003333333,0.168743003333333,300.86693,283.958332222222,265.610951111111,236.672351111111,214.017143333333
"4836",192,252,-1,-0.944425803333333,0.913023628888889,0.167806185555556,301.155648888889,284.84056,266.587088888889,237.597122222222,214.677807777778
"4837",195,252,-1,-0.70216028,0.704062286666667,0.168794634444444,302.198413333333,285.390977777778,267.535138888889,238.31103,214.923716666667
"4838",198,252,-1,-0.60641138,0.581893158888889,0.169684475555556,302.813592222222,286.642997777778,268.269126666667,238.595473333333,214.951544444444
"4839",201,252,-1,-0.515478741588889,0.62281741,0.172969951111111,303.866807777778,287.264866666667,268.823018888889,238.5746,214.346272222222
"4840",204,252,-1,-0.704287780111111,0.851403415555556,0.172935893333333,304.947842222222,289.080678888889,270.344498888889,239.274866666667,215.20495
"4841",207,252,-1,-1.13643757777778,0.873630444444444,0.175194014444444,307.218548888889,291.32865,271.463804444444,239.779795555556,215.602041111111
"4842",210,252,-1,-1.00598573666667,0.780823413333333,0.177375996666667,309.574085555556,291.867026666667,271.49564,240.057012222222,216.174397777778
"4843",213,252,-1,-0.867085562222222,0.694436236666667,0.177839947777778,310.252407777778,291.46191,270.884488888889,239.965231111111,216.600394444444
"4844",216,252,-1,-0.95263297,0.798200321111111,0.174054571111111,308.956504444444,289.400981111111,269.805586666667,240.069054444444,217.269886666667
"4845",219,252,-1,-1.02744895666667,0.671123638888889,0.170507791111111,307.003417777778,288.119254444444,269.129136666667,239.889507777778,217.528905555556
"4846",222,252,-1,-1.08200404333333,0.921143914444444,0.167274816666667,305.40032,286.40753,268.247448888889,239.681325555556,217.740565555556
"4847",225,252,-1,-1.04155082888889,0.892274594444444,0.16358257,303.073151111111,285.491582222222,268.30685,239.93687,217.845725555556
"4848",228,252,-1,-1.13013390666667,0.713829974444444,0.162598414444444,302.158012222222,285.432448888889,267.802721111111,239.348453333333,217.617206666667
"4849",231,252,-1,-0.611582758777778,0.888150015555556,0.16058446,301.403164444444,284.186055555556,267.430248888889,239.471008888889,217.866595555556
"4850",234,252,-1,-0.602707468888889,0.876605981111111,0.159421486666667,300.00959,283.976268888889,266.884383333333,238.871888888889,217.726653333333
"4851",237,252,-1,-0.824521782222222,1.37099523555556,0.156229128888889,298.636616666667,282.5851,267.638161111111,239.775246666667,218.208035555556
"4852",240,252,-1,-0.884604006666667,1.09588246222222,0.153551315555556,297.89113,284.285857777778,267.468781111111,239.241151111111,218.617433333333
"4853",243,252,-1,-0.984781194444444,1.39243034555556,0.153110386666667,298.354855555556,281.574705555556,265.659651111111,239.024676666667,219.119154444444
"4854",246,252,-1,-1.10653765111111,1.22225137777778,0.145138576666667,294.270458888889,279.478722222222,264.695011111111,238.955374444444,219.658064444444
"4855",249,252,-1,-1.24048605555556,0.983540695555556,0.14138189,292.443132222222,278.097188888889,263.605413333333,238.974906666667,220.035357777778
"4856",252,252,-1,-0.805826761111111,1.29461707777778,0.139196787777778,291.178535555556,277.209351111111,263.586418888889,238.928884444444,220.160856666667
"4857",255,252,-1,-0.816850154444444,1.44021323333333,0.136015644444444,290.86332,277.402007777778,263.143832222222,239.027351111111,221.146096666667
"4858",258,252,-1,-0.921959205555556,1.11502807,0.136051165555556,290.870807777778,277.766455555556,263.588015555556,239.367715555556,221.138874444444
"4859",261,252,-1,-0.727662865555556,1.17376743111111,0.138893695555556,292.837551111111,279.592986666667,264.878841111111,239.846153333333,221.54025
"4860",264,252,-1,-0.989683526666667,1.05326144666667,0.140907472222222,294.817935555556,280.016562222222,263.978417777778,239.61791,222.063371111111
"4861",267,252,-1,-1.07094276222222,1.02790145333333,0.139377027777778,294.115264444444,277.636948888889,261.49231,238.547041111111,222.249612222222
"4862",270,252,-1,-1.05579510666667,1.42713555555556,0.132228968888889,290.521347777778,273.64835,259.169682222222,237.598461111111,222.584358888889
"4863",273,252,-1,-0.902473732222222,1.48135986222222,0.123485457777778,285.967882222222,269.243393333333,256.598747777778,236.686798888889,223.199261111111
"4864",276,252,-1,-0.773040352222222,1.36355310111111,0.108889331111111,280.158652222222,264.485493333333,252.340693333333,235.634133333333,224.753656666667
"4865",279,252,-1,-0.808624657777778,2.01008782222222,0.0958612831111111,273.618916666667,257.846215555556,248.964325555556,235.425681111111,225.68511
"4866",282,252,-1,-0.753232374444444,1.45628786111111,0.0826112238888889,266.458925555556,255.260828888889,248.781566666667,235.669714444444,225.889546666667
"4867",285,252,-1,-0.992782856666667,0.712431938888889,0.0797255808888889,265.12716,254.098444444444,246.917042222222,234.735848888889,226.025746666667
"4868",288,252,-1,-0.947319263333333,1.19024733,0.074320082,262.828083333333,250.771583333333,245.029513333333,234.274538888889,226.298152222222
"4869",291,252,-1,-1.03423290888889,1.14023752777778,0.0664767056666667,259.043653333333,249.268836666667,245.697937777778,235.27958,226.591952222222
"4870",294,252,-1,-1.08218805222222,1.00126536444444,0.0658881332222222,258.355163333333,251.8173,247.835125555556,236.349647777778,226.505252222222
"4871",297,252,-1,-1.03019097666667,0.842725177777778,0.0726131042222222,261.218036666667,255.046761111111,251.147271111111,237.775867777778,226.062674444444
"4872",369,252,1,2.10486342222222,8.8784932,0.16072277,296.805273333333,276.313215555556,249.311648888889,226.625401111111,212.448835555556
"4873",372,252,1,2.36162778888889,9.62474008888889,0.141342352222222,289.404457777778,261.096281111111,251.605904444444,231.996332222222,220.293845555556
"4874",375,252,1,2.05117293333333,7.56734325555556,0.0805782226666667,278.222422222222,266.442334444444,263.339705555556,250.764358888889,237.661071111111
"4875",378,252,1,1.94244655555556,13.6138199444444,0.0752063248888889,281.964838888889,284.282646666667,278.393143333333,261.444408888889,243.191753333333
"4876",381,252,1,2.32858585555556,10.8092202777778,0.126165203888889,297.458446666667,294.764152222222,286.675376666667,259.636352222222,229.304176666667
"4877",36,255,1,2.07219905555556,13.1037201222222,0.120816299111111,223.609204444444,207.016363333333,199.51841,186.124526666667,177.085297777778
"4878",39,255,1,1.90084353333333,8.4413298,0.0737240956666667,223.369984444444,214.630982222222,208.261693333333,195.967577777778,191.657614444444
"4879",42,255,1,1.526312,9.35316761111111,0.0754601067777778,239.493485555556,238.071013333333,232.602678888889,217.112815555556,204.782844444444
"4880",45,255,1,1.21330938333333,5.69415986666667,0.116745795555556,259.802788888889,247.08589,236.01142,216.363314444444,204.940718888889
"4881",48,255,1,1.5096882,4.37300381111111,0.123212431,258.925381111111,247.01391,232.66583,213.24704,201.721423333333
"4882",51,255,1,2.22823567777778,5.7432377,0.086147268,258.887654444444,249.610804444444,238.227812222222,226.00755,217.627111111111
"4883",54,255,1,1.57247043333333,7.23256513333333,0.0551809668888889,275.157515555556,272.679162222222,266.813471111111,251.847003333333,240.344397777778
"4884",57,255,1,1.61753995555556,3.83518483333333,0.0989746351111111,291.026553333333,283.646872222222,274.860235555556,253.618136666667,237.261573333333
"4885",60,255,1,1.64805067444444,2.58294204444444,0.126725581111111,291.216263333333,280.863466666667,266.554182222222,242.835598888889,225.561223333333
"4886",63,255,1,1.81487142222222,3.16349548888889,0.144939318888889,287.599607777778,277.733817777778,261.76284,235.855954444444,215.28415
"4887",66,255,1,1.33458955111111,2.15404491111111,0.163922271111111,287.676408888889,273.136196666667,251.950553333333,221.402712222222,206.367736666667
"4888",69,255,1,1.72719327777778,2.81949147777778,0.17221616,285.592737777778,271.279968888889,241.459414444444,214.715803333333,201.843707777778
"4889",72,255,1,1.86833481111111,3.32148105555556,0.190029744444444,289.592835555556,266.830604444444,236.91505,212.790274444444,197.620175555556
"4890",75,255,1,2.18887443333333,3.73014815555556,0.178612333333333,291.433803333333,245.426608888889,228.995118888889,210.63676,201.604754444444
"4891",78,255,1,1.50520684777778,4.89324591111111,0.147372128888889,293.853568888889,273.208981111111,259.015825555556,235.908935555556,220.271633333333
"4892",81,255,1,1.80053037777778,3.36371228888889,0.161278391111111,303.770472222222,288.125678888889,267.968103333333,239.231787777778,219.153943333333
"4893",84,255,1,1.81479608888889,5.79968031111111,0.179972117777778,302.87674,278.785947777778,259.270294444444,228.633077777778,210.42243
"4894",87,255,1,1.81432048888889,7.25941398888889,0.172831283333333,291.666345555556,272.088878888889,252.373868888889,226.110304444444,206.088917777778
"4895",90,255,1,1.84017694444444,7.14595555555556,0.190913961111111,288.969371111111,273.466662222222,248.256833333333,219.532036666667,198.897884444444
"4896",147,255,-1,-0.265050241777778,1.69098637333333,0.161732707777778,292.022765555556,278.326782222222,262.917184444444,233.379472222222,211.06811
"4897",150,255,-1,-0.0413126267777778,2.09009394444444,0.170870706666667,297.474771111111,279.854405555556,261.598533333333,232.865975555556,210.895515555556
"4898",153,255,-1,-0.203030513555556,1.27284741,0.163068045555556,295.838768888889,276.084964444444,259.35298,233.091017777778,212.680027777778
"4899",156,255,-1,0.367124946111111,1.30146331555556,0.16413083,293.159987777778,277.662104444444,262.327176666667,233.892965555556,210.943413333333
"4900",159,255,-1,-0.165019041511111,1.12381595333333,0.162766992222222,294.927917777778,278.72039,262.802667777778,235.045982222222,212.083857777778
"4901",162,255,-1,-0.757033413333333,1.52646366333333,0.168521964444444,296.031961111111,283.031157777778,265.902346666667,235.29189,210.896317777778
"4902",165,255,-1,-0.402354228444444,1.1437848,0.17242003,300.066585555556,285.799838888889,268.591828888889,236.878924444444,211.760345555556
"4903",168,255,-1,0.0308015537777778,0.820282026666667,0.17881463,302.727702222222,287.400794444444,269.03682,236.266694444444,210.624722222222
"4904",171,255,-1,-0.639221407888889,0.871838485555556,0.176904217777778,302.227053333333,285.504698888889,266.591374444444,235.357445555556,211.480986666667
"4905",174,255,-1,-0.695103335555556,0.916785153333333,0.171759325555556,299.695443333333,283.631883333333,265.678914444444,235.646702222222,212.150748888889
